Dol-de-Bretagne;ILLE ET VILAINE;CC du Pays de Dol de Bretagne et de la Baie du Mont Saint Michel;BRETAGNE;119.859712716;115.877372419;116.442023385;350950000;35095;1;243500691;35095;35;53;350950000;Dol-de-Bretagne (commune non irisée);Dol-de-Bretagne;ILLE-ET-VILAINE;Dol-de-Bretagne;BRETAGNE;53;Commune non découpée en IRIS;128.363088887;136.978557911;126.217111216;90.367821707;97.719595403;92.194311598;80.179957249;106.451233897;95.065871954;145.942159783;108.568144696;129.478867164;115.697999827;123.892237075;114.876178010;124.021425605;107.862507763;118.007868761
Saint-Jouan-de-l'Isle;COTES D ARMOR;CC du Pays de Caulnes;BRETAGNE;85.091588078;91.958291246;84.455102098;223050000;22305;2;242200608;22305;22;53;223050000;Saint-Jouan-de-l'Isle (commune non irisée);Saint-Jouan-de-l'Isle;COTES-D'ARMOR;Saint-Jouan-de-l'Isle;BRETAGNE;53;Commune non découpée en IRIS;88.924552170;107.140064004;85.292420825;97.441064274;101.316980480;95.316617913;91.572858021;91.222952914;77.539864057;71.843250915;72.464843037;81.644644485;91.763389538;105.199036163;88.633819854;78.419786617;78.717546329;80.276384342
Brest;FINISTERE;Brest Métropole;BRETAGNE;83.450360782;76.327880652;84.000302634;290190121;29019;2;242900314;29019;29;53;290190121;Ports;Brest;FINISTERE;Ports;BRETAGNE;53;Iris d'activité;84.825497637;70.546521560;89.530286202;93.794248328;93.750508364;93.655105168;107.832771102;72.815364933;105.624860151;64.712074996;75.154183746;62.830639042;87.815081200;78.281183828;90.905225857;79.085640364;74.374577475;77.095379412
Trégarantec;FINISTERE;CC Pays de Lesneven et Côte des Légendes;BRETAGNE;64.302473239;69.734411106;64.389718642;292880000;29288;2;242900793;29288;29;53;292880000;Trégarantec (commune non irisée);Trégarantec;FINISTERE;Trégarantec;BRETAGNE;53;Commune non découpée en IRIS;38.365779474;46.185673761;40.514795140;105.648053209;107.223874023;105.491325007;95.507769457;112.100977790;93.552216911;53.963728911;53.355133650;53.132589828;60.793204052;66.531740515;62.173638429;67.811742426;72.937081696;66.605798856
Rennes;ILLE ET VILAINE;Rennes Métropole;BRETAGNE;89.928420604;91.425543137;85.357011281;352380506;35238;2;243500139;35238;35;53;352380506;Morbihan Ouest;Rennes;ILLE-ET-VILAINE;Morbihan Ouest;BRETAGNE;53;Iris d'habitat;54.909724216;46.783512120;53.745574060;97.005320335;92.581106145;98.965965548;72.306471048;54.411855542;85.730623387;130.219641903;153.996636449;109.977165314;68.941589589;62.049376795;68.819037889;110.915251618;120.801709480;101.894984672
Lorient;MORBIHAN;CA Lorient Agglomération;BRETAGNE;114.841337184;108.240976842;116.119774582;561210704;56121;2;200042174;56121;56;53;561210704;Le Ter;Lorient;MORBIHAN;Le Ter;BRETAGNE;53;Iris d'habitat;126.643520443;109.738905615;124.658339376;91.475973477;91.479468204;90.798161304;63.668334792;58.259185398;56.438568527;140.308336975;140.114698111;150.082619454;114.921004787;103.652426478;113.371613352;114.761669581;112.829527207;118.867935812
Quéven;MORBIHAN;CA Lorient Agglomération;BRETAGNE;127.489485840;116.807516377;126.141267451;561850103;56185;2;200042174;56185;56;53;561850103;Le Ronquedo;Quéven;MORBIHAN;Le Ronquedo;BRETAGNE;53;Iris d'activité;175.901584901;148.911747208;172.887086606;105.016959689;105.020971733;104.238812478;118.997789846;108.887947568;105.485166821;94.559497851;94.556342274;100.674726096;152.273376497;134.281488716;150.004328564;102.705595182;99.333544038;102.278206338
Guéhenno;MORBIHAN;CC Saint Jean Communauté;BRETAGNE;101.287163237;113.199302207;101.617185425;560710000;56071;2;245600143;56071;56;53;560710000;Guéhenno (commune non irisée);Guéhenno;MORBIHAN;Guéhenno;BRETAGNE;53;Commune non découpée en IRIS;104.733573903;134.444277485;103.072077100;91.533963525;96.484071143;90.855721661;76.159624374;80.121518349;67.511427671;115.281121859;116.850834391;122.595904507;100.333703777;121.790875371;98.999958621;102.240622697;104.607729044;104.234412228
Le Ferré;ILLE ET VILAINE;CC Louvigné Communauté;BRETAGNE;97.288926847;91.836480607;94.667462339;351110000;35111;2;243500535;35111;35;53;351110000;Le Ferré (commune non irisée);Le Ferré;ILLE-ET-VILAINE;Le Ferré;BRETAGNE;53;Commune non découpée en IRIS;82.642345132;90.442947916;81.201030811;90.905367212;103.144050007;92.742721828;65.029658403;98.271799532;77.102824585;131.256922602;84.358569137;117.878582998;85.396685825;94.676648613;85.048261150;109.181167869;88.996312602;104.286663527
Plédran;COTES D ARMOR;CA Saint-Brieuc Agglomération Baie d'Armor (Sbaba);BRETAGNE;87.123757359;82.809810648;86.588247067;221760101;22176;2;242200517;22176;22;53;221760101;Secteur Urbain;Plédran;COTES-D'ARMOR;Secteur Urbain;BRETAGNE;53;Iris d'habitat;75.596983246;63.330057123;72.681137878;101.906058108;99.825634111;99.684264289;107.563439330;89.637479489;91.079984215;81.039540111;90.367818021;91.701479072;84.366674867;75.495249452;81.682180015;89.880839851;90.124371843;91.494314120
Boistrudan;ILLE ET VILAINE;CC Au Pays de la Roche Aux Fées;BRETAGNE;95.185296122;110.910442874;94.426898911;350280000;35028;2;243500634;35028;35;53;350280000;Boistrudan (commune non irisée);Boistrudan;ILLE-ET-VILAINE;Boistrudan;BRETAGNE;53;Commune non découpée en IRIS;109.653597437;152.600651556;107.999283236;94.826213005;99.807192556;96.742814691;81.153431083;106.918669514;96.220077345;87.912468886;76.767746030;78.799967478;104.711135959;135.002831889;104.247127054;85.659456285;86.818053858;84.606670767
Lancieux;COTES D ARMOR;CC Côte d'Emeraude;BRETAGNE;92.843782165;86.177487348;95.640806114;220940000;22094;2;243500725;22094;22;53;220940000;Lancieux (commune non irisée);Lancieux;COTES-D'ARMOR;Lancieux;BRETAGNE;53;Commune non découpée en IRIS;73.225835288;67.235965330;70.783105367;119.462729738;108.881974097;116.858158827;61.080465130;69.169842599;51.720248391;115.033913772;102.270588367;131.850109365;88.638133438;81.117968252;86.141456521;97.049430891;91.237006444;105.140155707
Chevaigné;ILLE ET VILAINE;Rennes Métropole;BRETAGNE;78.853316355;75.006202381;78.984604693;350790000;35079;2;243500139;35079;35;53;350790000;Chevaigné (commune non irisée);Chevaigné;ILLE-ET-VILAINE;Chevaigné;BRETAGNE;53;Commune non découpée en IRIS;71.782520908;60.298647762;70.671898890;110.415272866;105.379458178;112.646956401;85.746204403;64.525484644;101.665527995;66.696689521;79.767487971;59.125672990;84.660104894;75.325584567;84.663584727;73.046527815;74.686820195;73.305624658
Lanester;MORBIHAN;CA Lorient Agglomération;BRETAGNE;140.570710953;129.922242313;140.063994398;560980104;56098;2;200042174;56098;56;53;560980104;Centre Ville;Lanester;MORBIHAN;Centre Ville;BRETAGNE;53;Iris d'habitat;194.417213764;166.736768299;191.242957682;92.624463002;92.628001606;91.938140833;103.445403125;94.656864183;91.698809025;129.259986032;129.387525744;137.130550582;160.486296843;142.033846068;158.141352066;120.655125063;117.810638557;121.986636730
Fougères;ILLE ET VILAINE;CC Fougères Communauté;BRETAGNE;121.388301513;114.884442781;117.603887999;351150104;35115;2;243500147;35115;35;53;351150104;Orieres-Ecartelee;Fougères;ILLE-ET-VILAINE;Orieres-Ecartelee;BRETAGNE;53;Iris d'habitat;115.030829914;121.968628867;112.984783371;89.080569626;95.141121829;90.881041928;81.901683256;102.091442497;97.107247253;163.642948184;124.068417314;145.832736036;106.380743151;113.026126521;105.616869557;136.395859875;116.742759042;129.590906441
Trémel;COTES D ARMOR;CA Lannion-Trégor Communauté;BRETAGNE;104.603084456;104.823936250;104.980938082;223660000;22366;2;200048775;22366;22;53;223660000;Trémel (commune non irisée);Trémel;COTES-D'ARMOR;Trémel;BRETAGNE;53;Commune non découpée en IRIS;116.963235393;116.894617242;112.081828400;91.209458269;87.288295996;89.220875702;97.293577333;104.311027950;82.383917276;102.594500173;101.777529535;117.058589357;108.378643018;107.025843493;104.461510834;100.827525893;102.622029007;105.500365330
Grand-Champ;MORBIHAN;CC Loc'h Communauté;BRETAGNE;85.757113368;104.665546690;85.168702807;560670000;56067;2;245614391;56067;56;53;560670000;Grand-Champ (commune non irisée);Grand-Champ;MORBIHAN;Grand-Champ;BRETAGNE;53;Commune non découpée en IRIS;79.933796759;110.350576487;78.649094053;102.285043796;101.792289895;101.527139342;91.989541916;99.159149188;81.543801674;80.200250489;103.170344041;85.321543860;87.384212438;107.497814289;86.275109149;84.130014298;101.833279090;84.062296465
Loc-Eguiner;FINISTERE;CC du Pays de Landivisiau;BRETAGNE;90.733693996;102.960473115;91.444995653;291280000;29128;2;242900751;29128;29;53;291280000;Loc-Eguiner (commune non irisée);Loc-Eguiner;FINISTERE;Loc-Eguiner;BRETAGNE;53;Commune non découpée en IRIS;90.289642067;112.291100548;95.524582580;92.630568169;97.895542541;92.493151321;111.097102150;115.790223180;108.822352962;80.047604762;89.747435937;78.152652236;91.069950767;107.492581212;94.514105494;90.397437224;98.428365018;88.375885812
Meucon;MORBIHAN;CA Vannes Agglo;BRETAGNE;91.936886613;89.211071708;91.202944606;561320000;56132;2;245600366;56132;56;53;561320000;Meucon (commune non irisée);Meucon;MORBIHAN;Meucon;BRETAGNE;53;Commune non découpée en IRIS;90.783263567;81.534765464;89.305503346;107.334297487;100.674812979;106.538979431;100.820014121;87.100651242;89.371542297;80.950240467;92.210717551;86.348069606;96.300274874;87.914781302;95.049995374;87.573498352;90.507362114;87.355893837
Pleumeur-Bodou;COTES D ARMOR;CA Lannion-Trégor Communauté;BRETAGNE;93.709047502;91.854238619;95.277574152;221980000;22198;2;200048775;22198;22;53;221980000;Pleumeur-Bodou (commune non irisée);Pleumeur-Bodou;COTES-D'ARMOR;Pleumeur-Bodou;BRETAGNE;53;Commune non découpée en IRIS;90.144388447;88.094883763;86.827473649;114.309557127;109.395304468;111.817337605;70.830323633;75.939070911;59.975999268;98.412813679;94.800644404;113.108580372;98.199444674;95.195023998;95.157428301;89.218650330;88.513453240;95.397720004
Quintenic;COTES D ARMOR;CC Lamballe Communauté;BRETAGNE;90.155196660;101.081982764;89.293011382;222610000;22261;2;242200533;22261;22;53;222610000;Quintenic (commune non irisée);Quintenic;COTES-D'ARMOR;Quintenic;BRETAGNE;53;Commune non découpée en IRIS;101.359352397;122.712838449;97.054762854;91.686497667;89.363867684;89.687514510;95.400301855;91.922607669;80.780774966;75.562837821;89.889872166;85.590126555;98.135067487;111.596514861;94.599013406;82.175325832;90.567450667;83.987009358
Allineuc;COTES D ARMOR;CC Cideral;BRETAGNE;88.285827929;87.311865040;88.859547054;220010000;22001;59;200042471;22001;22;53;220010000;Allineuc (commune non irisée);Allineuc;COTES-D'ARMOR;Allineuc;BRETAGNE;53;Commune non découpée en IRIS;82.632285533;85.419831807;79.586357930;93.623135224;97.920176737;91.581928774;86.477721606;86.829595657;73.225526888;92.174769838;84.140877117;104.588555401;86.295902097;89.586613451;83.584881545;90.275753761;85.037116630;94.134212564
Andel;COTES D ARMOR;CC Lamballe Communauté;BRETAGNE;78.627987623;86.324281777;78.231166360;220020000;22002;59;242200533;22002;22;53;220020000;Andel (commune non irisée);Andel;COTES-D'ARMOR;Andel;BRETAGNE;53;Commune non découpée en IRIS;56.377438873;68.035940743;54.326663939;104.756427846;102.102706454;102.472489205;105.153361019;101.320131720;89.039236022;74.551629562;89.225485503;84.610972528;72.503768531;79.391529313;70.375272361;84.752206715;93.257034242;86.087060359
Aucaleuc;COTES D ARMOR;CC Dinan Communauté;BRETAGNE;79.907030960;81.228835114;78.350762974;220030000;22003;59;200043255;22003;22;53;220030000;Aucaleuc (commune non irisée);Aucaleuc;COTES-D'ARMOR;Aucaleuc;BRETAGNE;53;Commune non découpée en IRIS;65.201672222;63.033127168;62.746829791;99.696487562;97.820366532;97.522867623;123.004305650;127.937244688;104.154629926;63.169024051;67.774572565;71.466710357;76.699944002;74.628873623;74.338842402;83.114117918;87.828796606;82.362683546
Beaussais-sur-Mer;COTES D ARMOR;CC Côte d'Emeraude;BRETAGNE;103.959117674;99.335286253;104.543592122;222090000;22209;59;243500725;22209;22;53;222090000;Beaussais-sur-Mer (commune non irisée);Beaussais-sur-Mer;COTES-D'ARMOR;Beaussais-sur-Mer;BRETAGNE;53;Commune non découpée en IRIS;108.160211034;101.162466421;104.062110177;102.073852563;93.033221283;99.848400427;99.183741878;112.319442877;83.984425386;103.088344768;94.167060258;117.652253281;106.131424877;98.452718042;102.657540261;101.786810471;100.217854465;106.429643983
Belle-Isle-en-Terre;COTES D ARMOR;CC du Pays de Belle-Isle-en-Terre;BRETAGNE;108.958791132;111.349994398;110.243654867;220050000;22005;59;242200855;22005;22;53;220050000;Belle-Isle-en-Terre (commune non irisée);Belle-Isle-en-Terre;COTES-D'ARMOR;Belle-Isle-en-Terre;BRETAGNE;53;Commune non découpée en IRIS;113.481496337;115.633462017;109.163277048;89.068714303;96.175185475;87.126805033;97.361199189;96.825066164;82.441176486;120.179920311;121.916395359;136.783696792;105.343902326;109.147369836;101.817786377;112.573679937;113.552618961;118.669523357
Berhet;COTES D ARMOR;CA Lannion-Trégor Communauté;BRETAGNE;72.197335790;72.443904642;71.211049727;220060000;22006;59;200048775;22006;22;53;220060000;Berhet (commune non irisée);Berhet;COTES-D'ARMOR;Berhet;BRETAGNE;53;Commune non découpée en IRIS;72.947723200;71.061367600;70.314372890;81.652353659;78.142058403;79.872138645;91.678638925;98.291103375;77.629434668;56.978787879;58.053765438;64.567989635;75.849266686;73.421597868;73.500294808;68.545404895;71.466211417;68.921804646
Binic-Étables-sur-Mer;COTES D ARMOR;CC Sud-Goëlo;BRETAGNE;99.657082587;99.531767778;101.180594870;220550000;22055;59;242200848;22055;22;53;220550000;Binic-Étables-sur-Mer (commune non irisée);Binic-Étables-sur-Mer;COTES-D'ARMOR;Binic-Étables-sur-Mer;BRETAGNE;53;Commune non découpée en IRIS;99.551627625;101.239640499;95.952669930;111.555069936;101.105188665;109.122904769;76.539741286;96.708325856;64.810482740;105.372214525;98.448905574;120.622420927;103.552775062;101.194823221;100.342748209;95.761390112;97.868712335;102.018441531
Bobital;COTES D ARMOR;CC Dinan Communauté;BRETAGNE;78.212596744;79.458111289;78.417398350;220080000;22008;59;200043255;22008;22;53;220080000;Bobital (commune non irisée);Bobital;COTES-D'ARMOR;Bobital;BRETAGNE;53;Commune non découpée en IRIS;65.591245563;63.265008864;63.074578929;107.371837880;105.351279603;105.030877095;79.189008852;82.364788359;67.053765863;75.766121304;81.251291022;86.135294643;79.518109668;77.293765777;77.060011651;76.907083820;81.622456801;79.774785050
Bon Repos sur Blavet;COTES D ARMOR;CC du Kreiz-Breizh (Cckb);BRETAGNE;96.577602543;92.998593344;99.456618550;221070000;22107;59;242200715;22107;22;53;221070000;Bon Repos sur Blavet (commune non irisée);Bon Repos sur Blavet;COTES-D'ARMOR;Bon Repos sur Blavet;BRETAGNE;53;Commune non découpée en IRIS;78.363029608;77.416734078;75.719653437;98.379051891;107.561108516;96.234155175;70.632339225;78.925357986;59.808354788;126.864082463;108.335812702;144.628947231;85.035037035;87.464858891;82.557820683;108.120168050;98.532327797;116.355416417
Boqueho;COTES D ARMOR;CC le Leff Communauté;BRETAGNE;84.000691170;95.068388154;83.146661588;220110000;22011;59;242200764;22011;22;53;220110000;Boqueho (commune non irisée);Boqueho;COTES-D'ARMOR;Boqueho;BRETAGNE;53;Commune non découpée en IRIS;86.547552046;103.004115847;83.096899989;94.370259615;95.430414623;92.312764080;96.852589532;87.631090823;82.010508224;69.843096890;90.670295892;79.181448624;89.155121235;100.479548772;86.168854686;78.846261104;89.657227536;80.124468491
Bourbriac;COTES D ARMOR;CC de Bourbriac;BRETAGNE;100.467824653;105.302731422;101.915480653;220130000;22013;59;242200723;22013;22;53;220130000;Bourbriac (commune non irisée);Bourbriac;COTES-D'ARMOR;Bourbriac;BRETAGNE;53;Commune non découpée en IRIS;93.146960592;101.254991595;89.749053055;93.765535045;102.771404640;91.721223940;91.828655845;97.093191394;77.756462390;115.459417922;114.720904655;131.258545740;93.353152076;101.760462610;90.406443350;107.582497229;108.845000235;113.424517956
Bourseul;COTES D ARMOR;CC Plancoët-Plélan;BRETAGNE;91.995357110;96.027652337;92.514212170;220140000;22014;59;200035780;22014;22;53;220140000;Bourseul (commune non irisée);Bourseul;COTES-D'ARMOR;Bourseul;BRETAGNE;53;Commune non découpée en IRIS;82.615831183;95.338275020;79.289819954;94.040841364;96.227664218;91.990527929;96.364067924;100.844482895;81.596849637;98.167785502;94.208608435;111.459127772;86.424167910;95.634738086;83.523389279;97.566546310;96.420566588;101.505035060
Bringolo;COTES D ARMOR;CC le Leff Communauté;BRETAGNE;68.927680190;78.685826123;69.302797360;220190000;22019;59;242200764;22019;22;53;220190000;Bringolo (commune non irisée);Bringolo;COTES-D'ARMOR;Bringolo;BRETAGNE;53;Commune non découpée en IRIS;43.844195621;54.290603113;42.373757066;96.728637973;97.815286991;94.619724196;81.730135532;73.948471222;69.205480045;73.709458196;95.884996148;83.622032894;61.472343072;68.798831072;59.789079442;76.383017308;88.572821173;78.816515278
Broons;COTES D ARMOR;CC du Pays de Duguesclin;BRETAGNE;109.662302729;109.548177756;111.826391878;220200000;22020;59;242200673;22020;22;53;220200000;Broons (commune non irisée);Broons;COTES-D'ARMOR;Broons;BRETAGNE;53;Commune non découpée en IRIS;104.913980211;114.721029120;100.885877148;96.815739197;102.419177673;94.704926406;86.268342964;97.458395986;73.048234274;132.530886895;113.984717318;150.716718148;102.214566540;110.620411971;98.825560234;117.110038918;108.475943541;124.827223523
Brusvily;COTES D ARMOR;CC Dinan Communauté;BRETAGNE;90.530789030;91.475429002;89.585305724;220210000;22021;59;200043255;22021;22;53;220210000;Brusvily (commune non irisée);Brusvily;COTES-D'ARMOR;Brusvily;BRETAGNE;53;Commune non découpée en IRIS;94.420315380;90.519825853;90.617719608;96.421766360;94.607270102;94.319543112;106.237299640;110.497818163;89.957067518;75.842518709;81.353917022;85.999892248;95.087465707;91.882307269;91.851660776;85.974112352;91.068550735;87.318950671
Bréhand;COTES D ARMOR;CC Lamballe Communauté;BRETAGNE;86.299006495;95.833418913;85.835154950;220150000;22015;59;242200533;22015;22;53;220150000;Bréhand (commune non irisée);Bréhand;COTES-D'ARMOR;Bréhand;BRETAGNE;53;Commune non découpée en IRIS;76.789583000;92.721731468;73.913735108;101.675465332;99.099791811;99.458698983;105.965031473;102.102213781;89.726522823;78.287188083;94.177522475;88.999118841;85.084877111;94.847751583;82.428723066;87.513135879;96.819086243;89.241586835
Brélidy;COTES D ARMOR;CC Pontrieux Communauté;BRETAGNE;80.734039790;82.526332931;82.041452836;220180000;22018;59;242200590;22018;22;53;220180000;Brélidy (commune non irisée);Brélidy;COTES-D'ARMOR;Brélidy;BRETAGNE;53;Commune non découpée en IRIS;49.991120283;47.430422678;48.690272782;94.127705254;104.227373068;92.075497980;94.747071470;115.835675350;80.227648239;97.773610724;90.117051907;111.282512617;64.703315274;66.362739475;63.152014515;96.764764306;98.689926388;100.930891157
Bulat-Pestivien;COTES D ARMOR;CC Callac Argoat;BRETAGNE;82.071074779;79.467712168;84.082404356;220230000;22023;59;242214450;22023;22;53;220230000;Bulat-Pestivien (commune non irisée);Bulat-Pestivien;COTES-D'ARMOR;Bulat-Pestivien;BRETAGNE;53;Commune non découpée en IRIS;60.844582418;58.985712925;58.879224447;83.337121534;95.526464699;81.520174583;75.988485123;102.562257377;64.343703294;105.705838591;80.373062542;120.436049681;68.342095456;71.165963516;66.426207826;95.800054101;87.769460820;101.738600886
Calanhel;COTES D ARMOR;CC Callac Argoat;BRETAGNE;102.535194459;100.899836314;104.251791526;220240000;22024;59;242214450;22024;22;53;220240000;Calanhel (commune non irisée);Calanhel;COTES-D'ARMOR;Calanhel;BRETAGNE;53;Commune non découpée en IRIS;112.864017085;116.112373670;108.561865576;83.265921624;95.444850701;81.450527000;76.498085077;103.250068452;64.775210096;114.859562942;87.239675696;131.080640454;102.997985264;109.223199347;99.524752717;102.072403654;92.576473281;108.978830335
Callac;COTES D ARMOR;CC Callac Argoat;BRETAGNE;114.472330737;107.604647851;118.782195692;220250000;22025;59;242214450;22025;22;53;220250000;Callac (commune non irisée);Callac;COTES-D'ARMOR;Callac;BRETAGNE;53;Commune non découpée en IRIS;105.338678295;105.286411207;101.625725749;89.383773906;102.457533516;87.434995589;65.782420299;88.787051231;55.701656992;160.495216814;121.905239971;183.152535038;100.020376832;104.343451977;96.895482362;128.924284643;110.865843724;140.668909023
