Obernai;BAS RHIN;CC du Pays de Sainte-Odile;GRAND EST;122.687734534;132.308865764;117.333145622;673480104;67348;1;246701080;67348;67;44;673480104;Est;Obernai;BAS-RHIN;Est;GRAND EST;44;Iris d'habitat;136.424240189;155.118727897;131.109840727;98.093582827;94.299346199;102.928044543;110.863619782;123.233805349;119.511151873;127.160362108;133.041293622;109.669997930;123.647354402;134.845600664;121.715908666;121.728114666;129.772130864;112.950382577
Harmonville;VOSGES;CC du Bassin de Neufchâteau;GRAND EST;78.765890172;78.360386934;80.360968670;882320000;88232;1;200034684;88232;88;44;882320000;Harmonville (commune non irisée);Harmonville;VOSGES;Harmonville;GRAND EST;44;Commune non découpée en IRIS;74.706732142;76.133306474;75.638562048;98.320411507;100.373526064;91.721597428;80.891381513;83.620312599;69.390848819;71.985041866;66.950934996;84.888120839;82.577958597;84.213379670;80.999573841;74.953821748;72.507394197;79.722363499
Viel-Saint-Remy;ARDENNES;CC des Crêtes Préardennaises;GRAND EST;79.011249617;89.015479260;78.763997976;84720000;8472;1;240800862;8472;8;44;84720000;Viel-Saint-Remy (commune non irisée);Viel-Saint-Remy;ARDENNES;Viel-Saint-Remy;GRAND EST;44;Commune non découpée en IRIS;67.935224923;86.485344194;67.280375252;106.271550190;102.002662328;96.107696810;94.661959712;109.061348708;85.775362509;68.631768976;75.029088068;78.070089016;80.714000012;91.657783572;76.889482438;77.308499221;86.373174948;80.638513514
Villoncourt;VOSGES;CA d'Épinal;GRAND EST;68.562806153;68.485140014;70.437368436;885090000;88509;1;200034361;88509;88;44;885090000;Villoncourt (commune non irisée);Villoncourt;VOSGES;Villoncourt;GRAND EST;44;Commune non découpée en IRIS;30.652746358;28.063175092;31.826558571;107.599727123;105.336150942;100.378128034;85.766240792;72.669030067;73.572637002;78.352688143;88.389654447;92.510164219;56.301739946;53.820833709;54.677081726;80.823872359;83.149446320;86.197655147
Saint-Dizier;HAUTE MARNE;CA de Saint-Dizier, Der et Blaise;GRAND EST;101.363410642;98.451661926;105.233335963;524480105;52448;1;200044170;52448;52;44;524480105;Vert-Bois Sud;Saint-Dizier;HAUTE-MARNE;Vert-Bois Sud;GRAND EST;44;Iris d'habitat;92.846129909;84.279122980;88.529942810;86.264273492;91.040646162;80.328748415;101.975012204;94.631555271;88.253736473;117.124459170;118.239762081;142.878822636;90.652177770;86.532964041;85.796211345;112.074643515;110.370359811;124.670460582
Hadigny-les-Verrières;VOSGES;CC de la Moyenne Moselle;GRAND EST;73.632119439;75.167563104;74.704050981;882240000;88224;1;248800013;88224;88;44;882240000;Hadigny-les-Verrières (commune non irisée);Hadigny-les-Verrières;VOSGES;Hadigny-les-Verrières;GRAND EST;44;Commune non découpée en IRIS;44.399177967;44.925918833;45.002443811;105.359777847;105.925298601;98.288513858;100.161145306;95.897144792;85.920981463;73.736718772;79.665548781;87.004961472;64.719377927;65.259045423;62.764467160;82.544860950;85.076080784;86.643634803
Morville-lès-Vic;MOSELLE;CC du Saulnois;GRAND EST;86.918292569;89.270732893;85.538775375;574850000;57485;1;245701206;57485;57;44;574850000;Morville-lès-Vic (commune non irisée);Morville-lès-Vic;MOSELLE;Morville-lès-Vic;GRAND EST;44;Commune non découpée en IRIS;72.678970002;81.980909014;71.544164533;89.673789313;93.137635753;89.656293695;66.364426671;76.843905513;64.002212676;110.056799712;100.840519031;108.242908408;78.343909772;85.699817927;77.581540920;95.492675365;92.841647858;93.496009831
Deyvillers;VOSGES;CA d'Épinal;GRAND EST;82.851464187;80.795254456;85.089248507;881320000;88132;1;200034361;88132;88;44;881320000;Deyvillers (commune non irisée);Deyvillers;VOSGES;Deyvillers;GRAND EST;44;Commune non découpée en IRIS;65.100150126;55.419347503;66.078745786;119.178082192;116.670932078;111.179397132;78.963293734;66.904949005;67.736882166;84.383554472;95.178475324;99.730860087;83.126127481;75.836542361;81.112296235;82.576800892;85.753966551;89.066200780
La Férée;ARDENNES;CC Ardennes Thiérache;GRAND EST;67.429914631;68.276738234;72.440350170;81670000;8167;1;200041622;8167;8;44;81670000;La Férée (commune non irisée);La Férée;ARDENNES;La Férée;GRAND EST;44;Commune non découpée en IRIS;41.438669212;47.477201472;40.919861020;0;0;0;57.726673106;59.235407193;52.307456207;131.987738128;127.735309633;150.247461385;27.625779475;31.651467648;27.279907347;107.234049787;104.902008820;117.600792992
Marquigny;ARDENNES;CC des Crêtes Préardennaises;GRAND EST;67.060386675;75.646292956;69.840675493;82780000;8278;1;240800862;8278;8;44;82780000;Marquigny (commune non irisée);Marquigny;ARDENNES;Marquigny;GRAND EST;44;Commune non découpée en IRIS;54.388253341;64.326640955;53.707317589;0;0;0;88.651676556;102.136818631;80.329307747;102.467068408;111.543828599;115.650055017;36.258835560;42.884427304;35.804878393;97.861937791;108.408158609;103.876472594
Dommartin-la-Montagne;MEUSE;CC du Canton de Fresnes-en-Woëvre;GRAND EST;84.866590959;106.555460053;84.092905519;551570000;55157;1;245501176;55157;55;44;551570000;Dommartin-la-Montagne (commune non irisée);Dommartin-la-Montagne;MEUSE;Dommartin-la-Montagne;GRAND EST;44;Commune non découpée en IRIS;118.341181623;169.375668009;114.444426351;0;0;0;122.331539610;137.870913314;108.515029763;75.092821450;81.355255493;83.576775325;78.894121082;112.917112006;76.296284234;90.839060836;100.193808100;91.889526804
Bauzemont;MEURTHE ET MOSELLE;CC du Pays du Sanon;GRAND EST;70.200672753;86.656156121;72.767765348;540530000;54053;1;245400759;54053;54;44;540530000;Bauzemont (commune non irisée);Bauzemont;MEURTHE-ET-MOSELLE;Bauzemont;GRAND EST;44;Commune non découpée en IRIS;68.209708600;105.203888838;73.938444454;104.854256184;103.061364259;104.856204505;68.188396488;89.735455621;76.677975576;55.870983324;58.366169587;53.597761549;80.424557795;104.489713978;84.244364471;59.976787712;68.822598265;61.291166225
Farébersviller;MOSELLE;CC de Freyming-Merlebach;GRAND EST;117.366656618;113.757465746;115.471176747;572070103;57207;1;245700398;57207;57;44;572070103;Nord;Farébersviller;MOSELLE;Nord;GRAND EST;44;Iris d'habitat;129.756740440;134.090504943;128.007572464;70.133671578;82.412290759;70.119988294;104.067602624;113.206225603;100.363359859;135.242592313;109.372634113;133.164283700;109.882384153;116.864433548;108.711711074;124.850929083;110.650497943;122.230642420
Gemmelaincourt;VOSGES;CC de Bulgnéville entre Xaintois et Bassigny;GRAND EST;104.232683386;114.324438372;108.248217700;881940000;88194;1;248800336;88194;88;44;881940000;Gemmelaincourt (commune non irisée);Gemmelaincourt;VOSGES;Gemmelaincourt;GRAND EST;44;Commune non découpée en IRIS;87.518038226;103.475606124;89.283392336;104.677751054;99.268415057;97.652261568;109.249854342;119.015391065;93.717525704;118.216209232;130.355805930;139.776367127;93.237942502;102.073209102;92.073015414;115.227424269;126.575667642;124.423419986
Rollainville;VOSGES;CC du Bassin de Neufchâteau;GRAND EST;80.537257593;78.926196350;83.494426199;883930000;88393;1;200034684;88393;88;44;883930000;Rollainville (commune non irisée);Rollainville;VOSGES;Rollainville;GRAND EST;44;Commune non découpée en IRIS;31.831698141;31.382189497;33.050656978;113.973997002;116.353987778;106.324586219;100.681238315;104.077794981;86.367131531;102.452456980;95.180508173;121.086762744;59.212464428;59.706122257;57.475300058;101.862050758;98.146270442;109.513552339
Laneuveville-en-Saulnois;MOSELLE;CC du Saulnois;GRAND EST;74.550290595;78.988461944;72.996842920;573810000;57381;1;245701206;57381;57;44;573810000;Laneuveville-en-Saulnois (commune non irisée);Laneuveville-en-Saulnois;MOSELLE;Laneuveville-en-Saulnois;GRAND EST;44;Commune non découpée en IRIS;57.220993639;64.317496303;55.550015093;99.463362279;103.305352408;99.443956687;117.001784241;135.477310723;112.837154694;58.197304886;53.256557965;57.299957975;71.301783186;77.313448338;70.181328958;77.798798004;80.663475551;75.812356882
Saint-Martin;BAS RHIN;CC de la Vallée de Villé;GRAND EST;95.365088824;103.010714852;90.924488792;674260000;67426;1;246700777;67426;67;44;674260000;Saint-Martin (commune non irisée);Saint-Martin;BAS-RHIN;Saint-Martin;GRAND EST;44;Commune non découpée en IRIS;99.102774661;120.769023850;95.228713737;89.550576834;88.377374071;93.964003512;53.347309833;77.584340560;57.508481682;115.543548476;105.282263392;101.808510042;95.918708719;109.971807257;94.807143662;94.811468928;96.049622448;87.041833922
Morangis;MARNE;CC Epernay Pays de Champagne;GRAND EST;68.545491945;66.518740270;70.292362676;513840000;51384;1;245100037;51384;51;44;513840000;Morangis (commune non irisée);Morangis;MARNE;Morangis;GRAND EST;44;Commune non découpée en IRIS;48.555411046;44.564411859;50.303590906;117.304706509;116.580686764;117.573895230;75.875052216;85.235976924;82.432169206;60.491185427;54.083477108;60.570464905;71.471842867;68.569836827;72.727025680;65.619141023;64.467643713;67.857699672
Soizy-aux-Bois;MARNE;CC de la Brie Champenoise;GRAND EST;84.828074787;92.921938391;86.804894318;515420000;51542;1;245100888;51542;51;44;515420000;Soizy-aux-Bois (commune non irisée);Soizy-aux-Bois;MARNE;Soizy-aux-Bois;GRAND EST;44;Commune non découpée en IRIS;88.567665850;111.805028637;90.674190228;101.388856704;105.628002442;101.621522020;60.721235921;85.145508011;65.968761110;84.861512197;71.574031310;85.945351161;92.841396135;109.746019905;94.323300825;76.814753439;76.097856877;79.286487811
Colmar;HAUT RHIN;CA de Colmar;GRAND EST;99.305596584;95.224954717;95.140808094;680660803;68066;1;246800726;68066;68;44;680660803;Europe Nord Ouest;Colmar;HAUT-RHIN;Europe Nord Ouest;GRAND EST;44;Iris d'habitat;84.147184330;73.226780966;79.548689131;86.163196821;89.443128911;92.118384114;124.474053200;113.576840449;115.648159393;108.450980411;110.938098503;101.990463399;84.819188494;78.632230281;83.738587458;113.792004674;111.817679152;106.543028730
Cierges-sous-Montfaucon;MEUSE;CC de Montfaucon  Varennes-en-Argonne;GRAND EST;80.893933020;82.475121710;84.591880112;551150000;55115;1;245501374;55115;55;44;551150000;Cierges-sous-Montfaucon (commune non irisée);Cierges-sous-Montfaucon;MEUSE;Cierges-sous-Montfaucon;GRAND EST;44;Commune non découpée en IRIS;69.383186178;79.925906303;69.140454828;0;0;0;73.142284172;89.678981104;64.881363949;136.727470797;122.659968274;152.194503534;46.255457452;53.283937535;46.093636552;115.532408588;111.666305884;123.090123672
Marolles;MARNE;CC de Vitry, Champagne et Der;GRAND EST;81.891688440;82.607832883;84.566814643;513520000;51352;1;200034718;51352;51;44;513520000;Marolles (commune non irisée);Marolles;MARNE;Marolles;GRAND EST;44;Commune non découpée en IRIS;73.194957364;72.782802608;76.181595399;96.105021667;106.065651334;96.325561734;89.138131780;114.093268638;96.841443228;79.858531232;64.961236055;80.935346050;80.831645465;83.877085517;82.896250844;82.951731415;81.338580249;86.237378443
Soultz-Haut-Rhin;HAUT RHIN;CC de la Région de Guebwiller;GRAND EST;102.003587699;104.674926988;98.244726441;683150101;68315;1;246800569;68315;68;44;683150101;Nord Est;Soultz-Haut-Rhin;HAUT-RHIN;Nord Est;GRAND EST;44;Iris d'habitat;93.990152627;98.223758413;88.806690934;96.592649560;98.914909351;103.268670652;95.615394892;99.966449823;88.835738409;115.916588243;116.360342965;109.875283859;94.857651605;98.454142059;93.627350840;109.149523793;110.895711917;102.862102042
Bar-sur-Aube;AUBE;CC de la Région de Bar-sur-Aube;GRAND EST;109.679873755;109.353749613;117.999009729;100330103;10033;1;241000405;10033;10;44;100330103;Est;Bar-sur-Aube;AUBE;Est;GRAND EST;44;Iris d'habitat;108.064885709;123.304323708;117.324964639;91.352599969;91.503427788;86.803238708;83.905795709;98.971298592;80.330728253;133.345537716;109.519561940;153.105081068;102.494123796;112.704025068;107.151055995;116.865623714;106.003474157;128.846963463
Domrémy-la-Pucelle;VOSGES;CC du Bassin de Neufchâteau;GRAND EST;94.885606303;91.743441983;102.321704322;881540000;88154;1;200034684;88154;88;44;881540000;Domrémy-la-Pucelle (commune non irisée);Domrémy-la-Pucelle;VOSGES;Domrémy-la-Pucelle;GRAND EST;44;Commune non découpée en IRIS;62.698799369;61.813403554;65.099778896;109.866150790;112.160362033;102.492439762;43.998799761;45.483132086;37.743378903;145.025544266;134.595175335;171.747424737;78.421249842;78.595723047;77.563999185;111.349962764;104.891160919;127.079409459
